Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Lat,Lon,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1251387,Closed,Internet,2015-07-09,3:00 PM,Park,200 Conestoga St,Lancaster,PA,17603,40.032938,-76.307554,Lancaster,538318,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,White,,,65,,,,,,,,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1271370,Closed,Internet,2016-06-26,11:30 AM,Street,200 Dallam Rd,Newark,DE,19711,39.6839607,-75.7627392,New Castle,567026,,,,,,Unknown,,,,,,Female,,,,,,3,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,White,,Unknown,,0,0,0,0,-1,Waived
Attempted Abduction,1207468,Closed,Internet,2012-12-06,4:40 PM,Street,200 E Main St,Thurmont,MD,21788,39.6226359,-77.4074382,Frederick,477398,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 4 door",,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1192087,Closed,Internet,2012-03-14,12:00 AM,Street,200 East Avenue,Hamilton,OH,45011,39.3952489,-84.5521157,Butler,460575,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,26,,,,,,"Sedan, 4 door",,Black,,Unknown,,0,0,-1,0,0,
Attempted Abduction,1266302,Closed,Internet,2016-04-13,12:00 AM,Street,200 Greenwood Loop Rd,Brick,NJ,8724,40.106698,-74.115609,Ocean,559898,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,White,,,,,,45-49,,,,,Gray,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1216757,Closed,Internet,2013-05-13,8:30 PM,Home - Residence,200 Harbor Dr,Claymont,DE,19703,39.7957635,-75.4606004,New Castle,487891,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,,,,30-40,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1232526,Closed,Internet,2014-05-02,12:00 AM,Street,200 Harmon Hills,Dripping Springs,TX,78620,30.218592,-98.1155303,Hays,509405,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,,,,White,,,,,,40-50,,,"Sedan, 4 door",,White,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1280079,Closed,Internet,2016-10-22,6:00 PM,Street,200 High St,Mt. Pleasant Township,PA,15666,40.1517477,-79.5368604,Westmoreland,578884,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,40-50,,,,,Red,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1219499,Closed,Internet,2013-07-10,12:00 AM,Home - Residence,200 Jordan Av,Dyersburg,TN,38024,36.0277408,-89.3741025,Dyer,491136,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Female,,,Black,,,51,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Gifts
Attempted Abduction,1265658,Closed,Internet,2016-04-04,8:10 AM,Street,200 Marshall Blvd,Aurora,IL,60505,41.7550302,-88.3292225,Kane,559010,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Female,,,White,,,,,,30-39,,,,,,,Released,Screamed,0,0,0,0,-1,None
Attempted Abduction,1209184,Closed,Internet,2012-05-30,12:00 AM,Home - Residence,200 Miller St,North Tonawanda,NY,14120,43.0354013,-78.8758822,Niagara,479320,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,,,,50-60,,,Van,,Maroon,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1264475,Closed,Internet,2016-03-14,7:30 AM,Street,200 N Enola Dr,Enola,PA,17025,40.2935062,-76.9340447,Cumberland,557271,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Red,,Ran Away,,0,0,0,-1,-1,Question
Attempted Abduction,1269886,Closed,Internet,2016-05-27,1:00 PM,Street,200 North 6th Street,Sunbury,PA,17801,40.863223,-76.7870552,Northumberland,564912,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ignored/Refused,,0,-1,0,0,-1,Questions
Attempted Abduction,1295939,Closed,Internet,2013-10-21,2:40 PM,School - Bus Stop,200 NW 108th Ave,Pembroke Pines,FL,33026,26.0080018,-80.2907136,Broward,599622,,,,,,White,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-29,,,,,Red,,Ran Away,"Screamed ""Help""",0,0,0,0,-1,None
Attempted Abduction,1241809,Closed,Internet,2014-12-19,6:50 AM,Street,200 S Park St,Red Lion,PA,17356,39.896192,-76.606982,York,523090,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-25,,,Sport Utility,,Black,,Other,The suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1217579,Closed,Internet,2013-05-23,12:00 AM,Street,200 S Washington St,Falls Church,VA,22046,38.8807786,-77.1725257,Falls Church City,488872,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,46,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1217477,Closed,Internet,2013-05-21,4:00 PM,Home - Residence,200 Scenic Dr,Loveland,CO,80537,40.393957,-105.13747,Larimer,488753,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Hispanic,,,,,,30-39,,,,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1225779,Closed,Internet,2013-11-12,3:15 PM,Street,200 Skimino Rd,Williamsburg,VA,23188,37.354733,-76.693052,York,499474,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 2 door",,Silver,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1267984,Closed,Internet,2016-05-03,8:28 AM,Street,200 W 108th St,Chicago,IL,60628,41.697993,-87.6280518,Cook,562340,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,,,,Unknown,,,,,Silver,,Ran Away,Broke free,0,0,0,0,-1,None
Attempted Abduction,1211892,Closed,Internet,2013-02-20,3:30 PM,Street,200 Washington St,Waterford,WI,53185,42.7615909,-88.2149751,Racine,482350,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,Unknown,,,,,Silver,,Fought/Broke Free,,0,0,0,0,-1,Questions
Attempted Abduction,1191866,Closed,Internet,2012-03-10,12:15 PM,Daycare Facility,2000 Arroyo Road,Livermore,CA,94550,37.6600438,-121.7674645,Alameda,460330,,,,,,Unknown,,,,,,Male,,,,,,4,,,,,,Male,,,White,,,,,,45-50,,,,,,,None,,0,0,0,0,-1,None
Attempted Abduction,1218274,Closed,Internet,2013-05-31,8:40 AM,Street,2000 Chicory St,Virginia Beach,VA,23456,36.7728204,-76.0787461,Virginia Beach City,489693,,,,,,Unknown,,,,,,Unknown,,,,,,7,,,,,,Female,,,Asian,,,,,,30-40,,,"Sedan, 4 door",,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1243390,Closed,Internet,2015-01-27,8:00 AM,School - Bus Stop,2000 E 117th St,Burnsville,MN,55337,44.794025,-93.246086,Dakota,525381,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Silver,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1226228,Closed,Internet,2013-12-11,7:00 AM,Street,2000 LaSalle St,Racine,WI,53402,42.7457807,-87.7917774,Racine,500137,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Purple,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1283614,Closed,Internet,2016-11-30,2:45 PM,Street,2000 Oakland Dr,Kalamazoo,MI,49008,42.2715952,-85.6069377,Kalamazoo,583484,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Red,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1206352,Closed,Internet,2012-11-03,12:00 AM,Home - Residence,2000 Oakley Av,San Mateo,CA,94070,37.4348978,-122.2026363,San Mateo,476168,,,,,,Unknown,,,,,,Male,,,,,,5,,,,,,Female,,,Unknown,,,,,,Unknown,,,Van,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1206338,Closed,Internet,2012-11-08,7:54 AM,Street,2000 S Avenue Av,Yuma,AZ,85364,32.6912441,-114.633274,Yuma,476152,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1233442,Closed,Internet,2014-06-03,7:30 PM,Street,2000 West Commerce St & N Hampton Rd,Dallas,TX,75208,32.7727467,-96.8565135,Dallas,510801,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,30,,,Truck,,Silver,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1213621,Closed,Internet,2013-04-04,6:00 PM,Street,2000 Willow Point Dr,Arlington,TX,76010,32.7131351,-97.0745774,Tarrant,484378,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1266273,Closed,Internet,2016-04-05,2:30 PM,Street,20000 NW 257th Terrace,High Springs,FL,32643,29.8382546,-82.6159467,Alachua,559859,,,,,,Unknown,,,,,,Unknown,,,,,,10,,,,,,Male,,,White,,,,,,Unknown,,,Van,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1195153,Closed,Internet,2012-05-20,6:30 PM,Park,2001 E Broadway - Stephens Lake Park,Columbia,MO,65201,38.9508524,-92.3057872,Boone,463869,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,50,,,,,,Pickup Truck,,Black,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1196608,Closed,Internet,2012-05-25,12:00 AM,Retail - Other,2001 N Rose Av,Oxnard,CA,93036,34.2200397,-119.1614606,Ventura,465470,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,38,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1265421,Closed,Internet,2016-03-29,4:35 PM,Retail - Mall/ Shop Ctr,2002 Annapolis Mall Rd,Annapolis,MD,21401,38.9869047,-76.5458705,Anne Arundel,558595,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Unknown,,,20,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1268811,Closed,Internet,2016-05-17,12:00 AM,Library,2003 S Zarzarmora St,San Antonio,TX,78226,29.4052821,-98.5295006,Bexar,563486,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,27,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1248880,Closed,Internet,2015-05-01,7:30 PM,Street,200th St & Meridian Ave E,Graham,WA,98338,47.0748162,-122.2941616,Pierce,534150,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,Unknown,,,,,,25-29,,,,,,,Ignored/Refused,,0,0,0,-1,-1,Alcohol
Attempted Abduction,1268113,Closed,Internet,2016-04-27,12:00 AM,Theater,201 E Hargett St,Raleigh,NC,27601,35.7787287,-78.6361093,Wake,562525,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,60,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1271348,Closed,Internet,2016-06-15,12:00 AM,Daycare Facility,201 N 25th St,Louisville,KY,40212,38.2620641,-85.7906244,Jefferson,566992,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Female,,,White,,,38,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1203351,Closed,Internet,2012-09-22,12:00 AM,Street,2020 Alabama 205,Albertville,AL,35950,34.277838,-86.248303,Marshall,472901,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1248233,Closed,Internet,2015-02-19,12:00 AM,Retail - Food/Conv/Gas,2025 N Marine Blvd,Jacksonville,NC,28546,34.7803129,-77.3924768,Onslow,533178,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1274197,Closed,Internet,2016-08-04,8:30 PM,Gov't Facility,203 S Walnut St,Shell Rock,IA,50670,42.7115698,-92.5839912,Butler,570955,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,White,,,,,,Unknown,,,Van,,White,,Fought/Broke Free,Ran away,0,0,0,0,-1,None
Attempted Abduction,1260057,Closed,Internet,2015-12-22,12:00 AM,Street,20300 SW 5th St,Pembroke Pines,FL,33029,26.0018628,-80.4175351,Broward,550924,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Hispanic,,,,,,40,,,Sport Utility,,White,,Ignored/Refused,Ran away,0,0,0,0,-1,Directive/Command
Attempted Abduction,1259875,Closed,Internet,2015-12-21,12:00 AM,Retail - Other,204 Anderson Ln,Hendersonville,TN,37075,36.3075278,-86.5945978,Sumner,550659,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1258778,Closed,Internet,2015-11-09,4:02 AM,Home - Residence,2058 Maple Ave,Hatfield,PA,19440,40.2837771,-75.2916891,Montgomery,549164,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Hispanic,,,28,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1248272,Closed,Internet,2015-04-21,12:00 AM,School - Facility,207 W Ave,Sweetwater,TX,79556,32.7589233,-97.7626797,Nolan,533233,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,46,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1249638,Closed,Internet,2015-05-06,3:00 PM,Street,20th St E & E Ave J,Lancaster,CA,93535,34.7626906,-118.095265,Los Angeles,535310,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,41,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Police Impersonation
Attempted Abduction,1255364,Closed,Internet,2015-09-20,3:30 PM,Retail - Other,21 Simmonsville Rd,Bluffton,SC,29910,32.2656166,-80.8636506,Beaufort,544460,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1192934,Closed,Internet,2012-04-12,5:04 PM,Library,210 W Green St,Urbana,IL,61801,40.1113033,-88.2094983,Champaign,461478,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Black,,,,,,47,,,,,Gray,,Fought/Broke Free,Ran Away,0,0,0,0,-1,Conversation
Attempted Abduction,1213398,Closed,Internet,2013-03-25,12:00 AM,Street,2100 Northwest 42nd Av,Miami,FL,33126,25.7968271,-80.264449,Miami-Dade,484126,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,24,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1202859,Closed,Internet,2012-07-19,12:00 AM,Home - Residence,2100 Rhode Island St,Gary,IN,46407,41.5802919,-87.3260402,Lake,472349,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,27,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1268998,Closed,Internet,2016-05-12,8:15 AM,Other,2100 S 62nd St & S 63rd St,Milwaukee,WI,53219,42.9961171,-87.9912866,Milwaukee,563737,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1246551,Closed,Internet,2015-04-07,7:00 PM,Park,2100 W 3rd Ave,Spokane,WA,99201,47.6536042,-117.443138,Spokane,530235,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,42,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1254050,Closed,Internet,2015-08-26,9:15 AM,Street,2100 West Washington Blvd,Los Angeles,CA,90018,34.0397243,-118.3061221,Los Angeles,542519,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,25,,,Van,,White,,Adult/Child Intervened,Exposure,0,0,0,0,-1,None
Attempted Abduction,1283266,Closed,Internet,2016-12-03,12:00 AM,Restaurant,21001 I-45,Spring,TX,77388,30.0675018,-95.4358274,Harris,583063,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Black,,,24,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1254395,Closed,Internet,2015-09-01,12:00 AM,School - Bus Stop,211 Wellsley Ln,Dallas,GA,30132,34.0011184,-84.7710806,Paulding,543057,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,Female,,Biracial,Biracial,,,,,Unknown,Unknown,,Van,,Gold,,Ignored/Refused,Walked away,0,-1,0,0,0,
Attempted Abduction,1240834,Closed,Internet,2014-11-22,12:00 AM,Home - Residence,2125 Dixon St,Ashland,KY,41101,38.4721866,-82.6569405,Boyd,521598,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1262064,Closed,Internet,2016-01-30,6:20 PM,Retail - Other,2135 E Franklin Blvd,Gastonia,NC,28054,35.2602808,-81.1413653,Gaston,553788,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,Male,,White,White,,44,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1254652,Closed,Internet,2015-09-10,12:00 AM,School - Bus Stop,214 Kings Mill Ct,Fredericksburg,VA,22401,38.2864572,-77.4900176,Fredericksburg City,543456,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,28,,,,,,,,,,Unknown,,0,0,0,0,-1,Conversation
Attempted Abduction,1254653,Closed,Internet,2015-09-11,12:00 AM,School - Bus Stop,214 Kings Mill Ct,Fredericksburg,VA,22401,38.2864572,-77.4900176,Fredericksburg City,543455,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,28,,,,,,,,,,Unknown,,0,0,0,0,-1,Conversation
Attempted Abduction,1254654,Closed,Internet,2015-09-11,12:00 AM,School - Bus Stop,214 Kings Mill Ct,Fredericksburg,VA,22401,38.2864572,-77.4900176,Fredericksburg City,543457,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,28,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1222367,Closed,Internet,2013-08-29,5:30 PM,Parking Lot/Garage,214 Village Center St,Nixa,MO,65714,37.0422088,-93.3012838,Christian,494648,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,Female,,White,White,,,,,Unknown,Unknown,,Van,,"Blue, Light",,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1225043,Closed,Internet,2013-11-05,3:47 PM,School - Facility,2145 S Chelton Rd - Panorama MS,Colorado Springs,CO,80916,38.8034578,-104.7417029,El Paso,498421,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,25-35,,,,,Black,,Ignored/Refused,,0,0,0,-1,-1,Parent sent
Attempted Abduction,1245118,Closed,Internet,2015-02-16,4:00 PM,Street,2150 S & 1475 W,Syracuse,UT,84075,41.0828359,-112.0541472,Davis,528053,,,,,,White,,,,,,Male,,,,,,11,,,,,,Male,Male,Male,White,Unknown,Black,,,,15-25,15-25,15-25,,,Tan,,Ignored/Refused,The child also ran away,0,0,0,0,-1,None
Attempted Abduction,1248224,Closed,Internet,2015-04-18,3:00 PM,Home - Residence,21800 Railway Terrace,Sterling,VA,20166,39.0103504,-77.4273697,Loudoun,533164,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,49,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1246656,Closed,Internet,2015-04-07,3:04 PM,Street,21st St & Knoxville Ave,Lubbock,TX,79410,33.5759805,-101.8921003,Lubbock,530435,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,,,,Unknown,,,"Sedan, 4 door",,White,,Ran Away,The child hid from the suspect,0,0,0,0,-1,None
Attempted Abduction,1206801,Closed,Internet,2012-11-13,8:00 PM,Street,2200  Yorktown Ave,Lynchburg,VA,24501,37.4118298,-79.1775562,Lynchburg,476661,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1194188,Closed,Internet,2012-04-04,7:45 AM,Street,2200 21st Ave W,Bradenton,FL,34205,27.4809432,-82.5835785,Manatee,462832,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Black,,,,,,35-55,,,"Sedan, 4 door",,,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1196616,Closed,Internet,2012-04-26,7:35 AM,Street,2200 Berryhill St,Harrisburg,PA,17104,40.263363,-76.851643,Dauphin,465477,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,,,,Unknown,,,"Sedan, 4 door",,Silver,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1191757,Closed,Internet,2012-02-28,1:00 PM,Street,2200 Boone Place,Snellville,GA,30078,33.8441824,-84.0470279,Gwinnett,460218,,,,,,White,,,,,,Male,,,,,,8,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Gold,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1225036,Closed,Internet,2013-11-04,10:00 AM,Home - Residence,2200 Bott Ave,Colorado Springs,CO,80904,38.8405666,-104.8617641,El Paso,498408,,,,,,Unknown,,,,,,Female,,,,,,2,,,,,,Male,,,Hispanic,,,,,,25-35,,,Pickup Truck,,Silver,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1276621,Closed,Internet,2016-09-13,7:52 AM,Street,2200 Chaparral Dr,Round Rock,TX,78681,30.5317791,-97.704379,Williamson,574295,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-30,,,Truck,,Silver,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1232528,Closed,Internet,2014-04-02,12:00 AM,Street,2200 East Cedar St,Springfield,IL,62703,39.7850303,-89.6246506,Sangamon,509407,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Hispanic,,,30,,,,,,Van,,Blue,,Other,Took out cell phone,0,0,0,0,-1,Unknown
Attempted Abduction,1235546,Closed,Internet,2014-07-21,10:00 AM,Street,2200 Locksley Arch,Virginia Beach,VA,23456,36.7438867,-76.0234521,Virginia Beach City,513804,,,,,,Unknown,,,,,,Male,,,,,,Infant,,,,,,Male,,,White,,,48,,,,,,Pickup Truck,,Red,,Adult/Child Intervened,,0,0,0,0,-1,Conversation; Threat
Attempted Abduction,1253683,Closed,Internet,2015-08-25,2:00 PM,School - Facility,2200 Pine Lake Rd,Lincoln,NE,68512,40.739788,-96.690826,Lancaster,541968,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1219236,Closed,Internet,2013-06-07,12:00 AM,Street,2200 Preston Rd,Plano,TX,75093,33.0277215,-96.7940453,Collin,490831,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Black,,,25,,,,,,,,,,Other,Suspect abandoned stolen vehicle,0,0,0,0,-1,None
Attempted Abduction,1190155,Closed,Internet,2012-03-04,6:02 PM,School - Facility,2200 S 28th St - Morgan ES,Paducah,KY,42003,37.0623316,-88.6192095,McCracken,458467,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,30-50,,,Pickup Truck,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1229919,Closed,Internet,2014-03-15,12:00 AM,Retail - Other,2200 S Buckner Blvd,Dallas,TX,75227,32.7500612,-96.6827854,Dallas,505554,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,41,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1203938,Closed,Internet,2012-10-04,12:00 AM,Street,2200 W 25th St N,Wichita,KS,67204,37.7304133,-97.3689825,Sedgwick,473539,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,34,,,,,,,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1256524,Closed,Internet,2015-10-16,4:20 PM,Street,22001 52nd Ave W,Mountlake Terrace,WA,98043,47.7991375,-122.3017292,Snohomish,546006,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,,,Blue,,Ignored/Refused,Ran away,0,0,0,-1,-1,Question
Attempted Abduction,1209324,Closed,Internet,2013-01-11,5:20 PM,Library,2201 Opitz Bl,Woodbridge,VA,22191,38.632715,-77.2807006,Prince William,479478,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,27,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1263968,Closed,Internet,2016-03-05,12:00 AM,Other,2201 S Thompson St,Springdale,AR,72764,36.1640837,-94.1426018,Washington,556555,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,33,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1244894,Closed,Internet,2015-02-26,6:50 AM,Street,220th St SW  & 76th Ave W,Edmonds,WA,98026,47.799591,-122.334678,Snohomish,527700,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,20-30,,,,,,,Ran Away,,0,0,0,0,-1,None
